year,month,day,PRECTOT,city,date
2016,8,16,55.78,Newyork,2016-08-16
2016,8,17,25.75,Newyork,2016-08-17
2016,8,18,14.69,Newyork,2016-08-18
2016,8,19,6.84,Newyork,2016-08-19
2016,8,20,16.85,Newyork,2016-08-20
2016,8,21,4.25,Newyork,2016-08-21
2016,8,22,76.51,Newyork,2016-08-22
2016,8,23,16.72,Newyork,2016-08-23
2016,8,24,3.54,Newyork,2016-08-24
2016,8,25,0.6,Newyork,2016-08-25
2016,8,26,0.09,Newyork,2016-08-26
2016,8,27,6.51,Newyork,2016-08-27
2016,8,28,6.77,Newyork,2016-08-28
2016,8,29,7.99,Newyork,2016-08-29
2016,8,30,20.01,Newyork,2016-08-30
2016,8,31,0.02,Newyork,2016-08-31
2016,9,1,0.01,Newyork,2016-09-01
2016,9,2,0.05,Newyork,2016-09-02
2016,9,3,2.23,Newyork,2016-09-03
2016,9,4,3.83,Newyork,2016-09-04
2016,9,5,1.8,Newyork,2016-09-05
2016,9,6,0.98,Newyork,2016-09-06
2016,9,7,8.11,Newyork,2016-09-07
2016,9,8,17.66,Newyork,2016-09-08
2016,9,9,1.07,Newyork,2016-09-09
2016,9,10,0.13,Newyork,2016-09-10
2016,9,11,20.81,Newyork,2016-09-11
2016,9,12,2.7,Newyork,2016-09-12
2016,9,13,36.75,Newyork,2016-09-13
2016,9,14,6.01,Newyork,2016-09-14
2016,9,15,7.85,Newyork,2016-09-15
2016,9,16,4.45,Newyork,2016-09-16
2016,9,17,0.13,Newyork,2016-09-17
2016,9,18,6.42,Newyork,2016-09-18
2016,9,19,13.87,Newyork,2016-09-19
2016,9,20,96.19,Newyork,2016-09-20
2016,9,21,0.56,Newyork,2016-09-21
2016,9,22,30.46,Newyork,2016-09-22
2016,9,23,11.25,Newyork,2016-09-23
2016,9,24,4.51,Newyork,2016-09-24
2016,9,25,1.57,Newyork,2016-09-25
2016,9,26,0.27,Newyork,2016-09-26
2016,9,27,1.74,Newyork,2016-09-27
2016,9,28,0.95,Newyork,2016-09-28
2016,9,29,2.79,Newyork,2016-09-29
2016,9,30,0.15,Newyork,2016-09-30
2016,10,1,4.0,Newyork,2016-10-01
2016,10,2,0.48,Newyork,2016-10-02
2016,10,3,18.17,Newyork,2016-10-03
2016,10,4,0.05,Newyork,2016-10-04
2016,10,5,1.23,Newyork,2016-10-05
2016,10,6,0.12,Newyork,2016-10-06
2016,10,7,0.07,Newyork,2016-10-07
2016,10,8,5.67,Newyork,2016-10-08
2016,10,9,12.07,Newyork,2016-10-09
2016,10,10,1.55,Newyork,2016-10-10
2016,10,11,0.21,Newyork,2016-10-11
2016,10,12,0.0,Newyork,2016-10-12
2016,10,13,2.9,Newyork,2016-10-13
2016,10,14,0.13,Newyork,2016-10-14
2016,10,15,0.0,Newyork,2016-10-15
2016,10,16,0.02,Newyork,2016-10-16
2016,10,17,25.12,Newyork,2016-10-17
2016,10,18,3.68,Newyork,2016-10-18
2016,10,19,0.35,Newyork,2016-10-19
2016,10,20,0.12,Newyork,2016-10-20
2016,10,21,0.0,Newyork,2016-10-21
2016,10,22,1.06,Newyork,2016-10-22
2016,10,23,0.14,Newyork,2016-10-23
2016,10,24,0.01,Newyork,2016-10-24
2016,10,25,1.07,Newyork,2016-10-25
2016,10,26,0.51,Newyork,2016-10-26
2016,10,27,0.39,Newyork,2016-10-27
2016,10,28,28.22,Newyork,2016-10-28
2016,10,29,1.43,Newyork,2016-10-29
2016,10,30,3.1,Newyork,2016-10-30
2016,10,31,0.09,Newyork,2016-10-31
2016,11,1,16.55,Newyork,2016-11-01
2016,11,2,0.67,Newyork,2016-11-02
2016,11,3,1.57,Newyork,2016-11-03
2016,11,4,0.0,Newyork,2016-11-04
2016,11,5,1.51,Newyork,2016-11-05
2016,11,6,0.0,Newyork,2016-11-06
2016,11,7,0.01,Newyork,2016-11-07
2016,11,8,5.42,Newyork,2016-11-08
2016,11,9,9.05,Newyork,2016-11-09
2016,11,10,0.84,Newyork,2016-11-10
2016,11,11,43.98,Newyork,2016-11-11
2016,11,12,0.06,Newyork,2016-11-12
2016,11,13,0.0,Newyork,2016-11-13
2016,11,14,4.04,Newyork,2016-11-14
2016,11,15,4.33,Newyork,2016-11-15
2016,11,16,0.0,Newyork,2016-11-16
2016,11,17,0.0,Newyork,2016-11-17
2016,11,18,0.0,Newyork,2016-11-18
2016,11,19,21.1,Newyork,2016-11-19
2016,11,20,0.19,Newyork,2016-11-20
2016,11,21,5.64,Newyork,2016-11-21
2016,11,22,3.41,Newyork,2016-11-22
2016,11,23,0.86,Newyork,2016-11-23
2016,11,24,25.07,Newyork,2016-11-24
2016,11,25,0.0,Newyork,2016-11-25
2016,11,26,0.0,Newyork,2016-11-26
2016,11,27,10.2,Newyork,2016-11-27
2016,11,28,6.95,Newyork,2016-11-28
2016,11,29,0.0,Newyork,2016-11-29
2016,11,30,0.22,Newyork,2016-11-30
2016,12,1,15.52,Newyork,2016-12-01
2016,12,2,0.0,Newyork,2016-12-02
2016,12,3,0.0,Newyork,2016-12-03
2016,12,4,1.4,Newyork,2016-12-04
2016,12,5,3.62,Newyork,2016-12-05
2016,12,6,0.0,Newyork,2016-12-06
2016,12,7,0.0,Newyork,2016-12-07
2016,12,8,0.0,Newyork,2016-12-08
2016,12,9,0.07,Newyork,2016-12-09
2016,12,10,0.0,Newyork,2016-12-10
2016,12,11,0.0,Newyork,2016-12-11
2016,12,12,0.0,Newyork,2016-12-12
2016,12,13,7.71,Newyork,2016-12-13
2016,12,14,38.71,Newyork,2016-12-14
2016,12,15,0.01,Newyork,2016-12-15
2016,12,16,0.13,Newyork,2016-12-16
2016,12,17,0.0,Newyork,2016-12-17
2016,12,18,0.0,Newyork,2016-12-18
2016,12,19,0.0,Newyork,2016-12-19
2016,12,20,0.0,Newyork,2016-12-20
2016,12,21,0.04,Newyork,2016-12-21
2016,12,22,9.78,Newyork,2016-12-22
2016,12,23,3.76,Newyork,2016-12-23
2016,12,24,0.0,Newyork,2016-12-24
2016,12,25,0.0,Newyork,2016-12-25
2016,12,26,0.28,Newyork,2016-12-26
2016,12,27,6.32,Newyork,2016-12-27
2016,12,28,0.07,Newyork,2016-12-28
2016,12,29,0.02,Newyork,2016-12-29
2016,12,30,0.0,Newyork,2016-12-30
2016,12,31,0.0,Newyork,2016-12-31
2017,1,1,0.0,Newyork,2017-01-01
2017,1,2,0.0,Newyork,2017-01-02
2017,1,3,0.01,Newyork,2017-01-03
2017,1,4,0.0,Newyork,2017-01-04
2017,1,5,0.0,Newyork,2017-01-05
2017,1,6,0.0,Newyork,2017-01-06
2017,1,7,0.0,Newyork,2017-01-07
2017,1,8,25.58,Newyork,2017-01-08
2017,1,9,9.36,Newyork,2017-01-09
2017,1,10,0.0,Newyork,2017-01-10
2017,1,11,0.0,Newyork,2017-01-11
2017,1,12,0.0,Newyork,2017-01-12
2017,1,13,0.03,Newyork,2017-01-13
2017,1,14,0.29,Newyork,2017-01-14
2017,1,15,0.03,Newyork,2017-01-15
2017,1,16,0.01,Newyork,2017-01-16
2017,1,17,0.01,Newyork,2017-01-17
2017,1,18,0.0,Newyork,2017-01-18
2017,1,19,0.02,Newyork,2017-01-19
2017,1,20,2.24,Newyork,2017-01-20
2017,1,21,0.5,Newyork,2017-01-21
2017,1,22,0.17,Newyork,2017-01-22
2017,1,23,0.01,Newyork,2017-01-23
2017,1,24,0.0,Newyork,2017-01-24
2017,1,25,0.0,Newyork,2017-01-25
2017,1,26,0.01,Newyork,2017-01-26
2017,1,27,0.01,Newyork,2017-01-27
2017,1,28,0.0,Newyork,2017-01-28
2017,1,29,0.09,Newyork,2017-01-29
2017,1,30,1.61,Newyork,2017-01-30
2017,1,31,0.0,Newyork,2017-01-31
2017,2,1,0.0,Newyork,2017-02-01
2017,2,2,0.0,Newyork,2017-02-02
2017,2,3,0.0,Newyork,2017-02-03
2017,2,4,0.0,Newyork,2017-02-04
2017,2,5,2.55,Newyork,2017-02-05
2017,2,6,1.93,Newyork,2017-02-06
2017,2,7,0.0,Newyork,2017-02-07
2017,2,8,0.01,Newyork,2017-02-08
2017,2,9,8.61,Newyork,2017-02-09
2017,2,10,0.83,Newyork,2017-02-10
2017,2,11,0.01,Newyork,2017-02-11
2017,2,12,0.01,Newyork,2017-02-12
2017,2,13,0.01,Newyork,2017-02-13
2017,2,14,0.02,Newyork,2017-02-14
2017,2,15,0.0,Newyork,2017-02-15
2017,2,16,0.0,Newyork,2017-02-16
2017,2,17,0.51,Newyork,2017-02-17
2017,2,18,0.02,Newyork,2017-02-18
2017,2,19,0.02,Newyork,2017-02-19
2017,2,20,7.15,Newyork,2017-02-20
2017,2,21,0.0,Newyork,2017-02-21
2017,2,22,0.02,Newyork,2017-02-22
2017,2,23,5.94,Newyork,2017-02-23
2017,2,24,0.4,Newyork,2017-02-24
2017,2,25,0.66,Newyork,2017-02-25
2017,2,26,0.02,Newyork,2017-02-26
2017,2,27,0.37,Newyork,2017-02-27
2017,2,28,0.02,Newyork,2017-02-28
2017,3,1,3.5,Newyork,2017-03-01
2017,3,2,13.72,Newyork,2017-03-02
2017,3,3,0.08,Newyork,2017-03-03
2017,3,4,0.0,Newyork,2017-03-04
2017,3,5,0.01,Newyork,2017-03-05
2017,3,6,8.34,Newyork,2017-03-06
2017,3,7,1.17,Newyork,2017-03-07
2017,3,8,0.02,Newyork,2017-03-08
2017,3,9,0.0,Newyork,2017-03-09
2017,3,10,0.07,Newyork,2017-03-10
2017,3,11,0.02,Newyork,2017-03-11
2017,3,12,0.06,Newyork,2017-03-12
2017,3,13,1.2,Newyork,2017-03-13
2017,3,14,5.4,Newyork,2017-03-14
2017,3,15,8.98,Newyork,2017-03-15
2017,3,16,0.04,Newyork,2017-03-16
2017,3,17,0.04,Newyork,2017-03-17
2017,3,18,0.0,Newyork,2017-03-18
2017,3,19,0.0,Newyork,2017-03-19
2017,3,20,0.0,Newyork,2017-03-20
2017,3,21,19.64,Newyork,2017-03-21
2017,3,22,0.04,Newyork,2017-03-22
2017,3,23,0.0,Newyork,2017-03-23
2017,3,24,0.16,Newyork,2017-03-24
2017,3,25,0.2,Newyork,2017-03-25
2017,3,26,11.12,Newyork,2017-03-26
2017,3,27,27.69,Newyork,2017-03-27
2017,3,28,0.93,Newyork,2017-03-28
2017,3,29,0.07,Newyork,2017-03-29
2017,3,30,0.07,Newyork,2017-03-30
2017,3,31,7.44,Newyork,2017-03-31
2017,4,1,12.02,Newyork,2017-04-01
2017,4,2,0.01,Newyork,2017-04-02
2017,4,3,1.66,Newyork,2017-04-03
2017,4,4,0.01,Newyork,2017-04-04
2017,4,5,0.0,Newyork,2017-04-05
2017,4,6,0.19,Newyork,2017-04-06
2017,4,7,3.73,Newyork,2017-04-07
2017,4,8,12.8,Newyork,2017-04-08
2017,4,9,13.34,Newyork,2017-04-09
2017,4,10,0.08,Newyork,2017-04-10
2017,4,11,46.79,Newyork,2017-04-11
2017,4,12,0.74,Newyork,2017-04-12
2017,4,13,0.1,Newyork,2017-04-13
2017,4,14,0.0,Newyork,2017-04-14
2017,4,15,0.59,Newyork,2017-04-15
2017,4,16,0.04,Newyork,2017-04-16
2017,4,17,9.03,Newyork,2017-04-17
2017,4,18,34.93,Newyork,2017-04-18
2017,4,19,0.09,Newyork,2017-04-19
2017,4,20,0.0,Newyork,2017-04-20
2017,4,21,0.02,Newyork,2017-04-21
2017,4,22,3.84,Newyork,2017-04-22
2017,4,23,0.34,Newyork,2017-04-23
2017,4,24,0.0,Newyork,2017-04-24
2017,4,25,0.0,Newyork,2017-04-25
2017,4,26,0.16,Newyork,2017-04-26
2017,4,27,5.74,Newyork,2017-04-27
2017,4,28,0.2,Newyork,2017-04-28
2017,4,29,0.63,Newyork,2017-04-29
2017,4,30,0.0,Newyork,2017-04-30
2017,5,1,2.53,Newyork,2017-05-01
2017,5,2,0.0,Newyork,2017-05-02
2017,5,3,0.0,Newyork,2017-05-03
2017,5,4,0.0,Newyork,2017-05-04
2017,5,5,0.03,Newyork,2017-05-05
2017,5,6,0.16,Newyork,2017-05-06
2017,5,7,0.25,Newyork,2017-05-07
2017,5,8,0.0,Newyork,2017-05-08
2017,5,9,0.03,Newyork,2017-05-09
2017,5,10,8.07,Newyork,2017-05-10
2017,5,11,0.04,Newyork,2017-05-11
2017,5,12,0.16,Newyork,2017-05-12
2017,5,13,51.24,Newyork,2017-05-13
2017,5,14,0.54,Newyork,2017-05-14
2017,5,15,1.45,Newyork,2017-05-15
2017,5,16,0.46,Newyork,2017-05-16
2017,5,17,0.19,Newyork,2017-05-17
2017,5,18,3.76,Newyork,2017-05-18
2017,5,19,0.02,Newyork,2017-05-19
2017,5,20,0.03,Newyork,2017-05-20
2017,5,21,0.01,Newyork,2017-05-21
2017,5,22,0.0,Newyork,2017-05-22
2017,5,23,0.0,Newyork,2017-05-23
2017,5,24,0.08,Newyork,2017-05-24
2017,5,25,2.51,Newyork,2017-05-25
2017,5,26,16.96,Newyork,2017-05-26
2017,5,27,0.81,Newyork,2017-05-27
2017,5,28,0.1,Newyork,2017-05-28
2017,5,29,0.0,Newyork,2017-05-29
2017,5,30,0.09,Newyork,2017-05-30
2017,5,31,0.27,Newyork,2017-05-31
2017,6,1,7.6,Newyork,2017-06-01
2017,6,2,1.91,Newyork,2017-06-02
2017,6,3,0.0,Newyork,2017-06-03
2017,6,4,0.09,Newyork,2017-06-04
2017,6,5,1.54,Newyork,2017-06-05
2017,6,6,0.05,Newyork,2017-06-06
2017,6,7,0.03,Newyork,2017-06-07
2017,6,8,5.37,Newyork,2017-06-08
2017,6,9,0.53,Newyork,2017-06-09
2017,6,10,0.1,Newyork,2017-06-10
2017,6,11,0.39,Newyork,2017-06-11
2017,6,12,0.45,Newyork,2017-06-12
2017,6,13,5.57,Newyork,2017-06-13
2017,6,14,4.59,Newyork,2017-06-14
2017,6,15,0.03,Newyork,2017-06-15
2017,6,16,1.07,Newyork,2017-06-16
2017,6,17,0.03,Newyork,2017-06-17
2017,6,18,25.43,Newyork,2017-06-18
2017,6,19,6.19,Newyork,2017-06-19
2017,6,20,0.3,Newyork,2017-06-20
2017,6,21,43.37,Newyork,2017-06-21
2017,6,22,0.01,Newyork,2017-06-22
2017,6,23,0.0,Newyork,2017-06-23
2017,6,24,0.08,Newyork,2017-06-24
2017,6,25,17.62,Newyork,2017-06-25
2017,6,26,0.41,Newyork,2017-06-26
2017,6,27,1.38,Newyork,2017-06-27
2017,6,28,3.34,Newyork,2017-06-28
2017,6,29,0.01,Newyork,2017-06-29
2017,6,30,2.49,Newyork,2017-06-30
2017,7,1,7.64,Newyork,2017-07-01
2017,7,2,1.02,Newyork,2017-07-02
2017,7,3,0.55,Newyork,2017-07-03
2017,7,4,27.58,Newyork,2017-07-04
2017,7,5,7.73,Newyork,2017-07-05
2017,7,6,1.73,Newyork,2017-07-06
2017,7,7,0.6,Newyork,2017-07-07
2017,7,8,0.03,Newyork,2017-07-08
2017,7,9,0.2,Newyork,2017-07-09
2017,7,10,0.24,Newyork,2017-07-10
2017,7,11,0.22,Newyork,2017-07-11
2017,7,12,1.13,Newyork,2017-07-12
2017,7,13,0.74,Newyork,2017-07-13
2017,7,14,0.55,Newyork,2017-07-14
2017,7,15,0.14,Newyork,2017-07-15
2017,7,16,1.01,Newyork,2017-07-16
2017,7,17,0.71,Newyork,2017-07-17
2017,7,18,6.56,Newyork,2017-07-18
2017,7,19,0.47,Newyork,2017-07-19
2017,7,20,1.51,Newyork,2017-07-20
2017,7,21,0.24,Newyork,2017-07-21
2017,7,22,0.14,Newyork,2017-07-22
2017,7,23,0.07,Newyork,2017-07-23
2017,7,24,1.25,Newyork,2017-07-24
2017,7,25,3.83,Newyork,2017-07-25
2017,7,26,14.12,Newyork,2017-07-26
2017,7,27,1.6,Newyork,2017-07-27
2017,7,28,0.33,Newyork,2017-07-28
2017,7,29,3.68,Newyork,2017-07-29
2017,7,30,2.89,Newyork,2017-07-30
2017,7,31,0.36,Newyork,2017-07-31
2017,8,1,20.62,Newyork,2017-08-01
2017,8,2,6.3,Newyork,2017-08-02
2017,8,3,0.8,Newyork,2017-08-03
2017,8,4,2.45,Newyork,2017-08-04
2017,8,5,2.36,Newyork,2017-08-05
2017,8,6,0.41,Newyork,2017-08-06
2017,8,7,8.14,Newyork,2017-08-07
2017,8,8,5.3,Newyork,2017-08-08
2017,8,9,0.42,Newyork,2017-08-09
2017,8,10,2.36,Newyork,2017-08-10
2017,8,11,4.97,Newyork,2017-08-11
2017,8,12,2.41,Newyork,2017-08-12
2017,8,13,0.41,Newyork,2017-08-13
2017,8,14,5.13,Newyork,2017-08-14
2017,8,15,24.4,Newyork,2017-08-15
2017,8,16,7.89,Newyork,2017-08-16
2017,8,17,4.08,Newyork,2017-08-17
2017,8,18,1.8,Newyork,2017-08-18
2017,8,19,14.36,Newyork,2017-08-19
2017,8,20,3.19,Newyork,2017-08-20
2017,8,21,0.88,Newyork,2017-08-21
2017,8,22,1.64,Newyork,2017-08-22
2017,8,23,0.61,Newyork,2017-08-23
2017,8,24,0.04,Newyork,2017-08-24
2017,8,25,0.03,Newyork,2017-08-25
2017,8,26,0.59,Newyork,2017-08-26
2017,8,27,0.37,Newyork,2017-08-27
2017,8,28,0.12,Newyork,2017-08-28
2017,8,29,1.06,Newyork,2017-08-29
2017,8,30,1.02,Newyork,2017-08-30
2017,8,31,16.96,Newyork,2017-08-31
2017,9,1,6.9,Newyork,2017-09-01
2017,9,2,5.49,Newyork,2017-09-02
2017,9,3,0.48,Newyork,2017-09-03
2017,9,4,8.94,Newyork,2017-09-04
2017,9,5,1.04,Newyork,2017-09-05
2017,9,6,10.71,Newyork,2017-09-06
2017,9,7,1.73,Newyork,2017-09-07
2017,9,8,0.86,Newyork,2017-09-08
2017,9,9,0.01,Newyork,2017-09-09
2017,9,10,0.1,Newyork,2017-09-10
2017,9,11,0.55,Newyork,2017-09-11
2017,9,12,6.6,Newyork,2017-09-12
2017,9,13,0.02,Newyork,2017-09-13
2017,9,14,0.2,Newyork,2017-09-14
2017,9,15,0.21,Newyork,2017-09-15
2017,9,16,5.68,Newyork,2017-09-16
2017,9,17,45.24,Newyork,2017-09-17
2017,9,18,8.47,Newyork,2017-09-18
2017,9,19,0.01,Newyork,2017-09-19
2017,9,20,0.02,Newyork,2017-09-20
2017,9,21,0.01,Newyork,2017-09-21
2017,9,22,11.71,Newyork,2017-09-22
2017,9,23,21.35,Newyork,2017-09-23
2017,9,24,0.16,Newyork,2017-09-24
2017,9,25,0.31,Newyork,2017-09-25
2017,9,26,0.6,Newyork,2017-09-26
2017,9,27,0.11,Newyork,2017-09-27
2017,9,28,60.11,Newyork,2017-09-28
2017,9,29,0.43,Newyork,2017-09-29
2017,9,30,0.4,Newyork,2017-09-30
2017,10,1,0.02,Newyork,2017-10-01
2017,10,2,2.8,Newyork,2017-10-02
2017,10,3,6.28,Newyork,2017-10-03
2017,10,4,0.33,Newyork,2017-10-04
2017,10,5,0.0,Newyork,2017-10-05
2017,10,6,23.34,Newyork,2017-10-06
2017,10,7,27.6,Newyork,2017-10-07
2017,10,8,0.01,Newyork,2017-10-08
2017,10,9,0.0,Newyork,2017-10-09
2017,10,10,0.0,Newyork,2017-10-10
2017,10,11,0.03,Newyork,2017-10-11
2017,10,12,0.89,Newyork,2017-10-12
2017,10,13,8.11,Newyork,2017-10-13
2017,10,14,10.53,Newyork,2017-10-14
2017,10,15,13.61,Newyork,2017-10-15
2017,10,16,23.49,Newyork,2017-10-16
2017,10,17,12.07,Newyork,2017-10-17
2017,10,18,0.42,Newyork,2017-10-18
2017,10,19,41.39,Newyork,2017-10-19
2017,10,20,15.24,Newyork,2017-10-20
2017,10,21,23.14,Newyork,2017-10-21
2017,10,22,110.19,Newyork,2017-10-22
2017,10,23,19.96,Newyork,2017-10-23
2017,10,24,0.0,Newyork,2017-10-24
2017,10,25,27.67,Newyork,2017-10-25
2017,10,26,0.13,Newyork,2017-10-26
2017,10,27,0.01,Newyork,2017-10-27
2017,10,28,9.19,Newyork,2017-10-28
2017,10,29,102.89,Newyork,2017-10-29
2017,10,30,0.0,Newyork,2017-10-30
2017,10,31,0.0,Newyork,2017-10-31
2017,11,1,0.11,Newyork,2017-11-01
2017,11,2,3.66,Newyork,2017-11-02
2017,11,3,13.97,Newyork,2017-11-03
2017,11,4,1.81,Newyork,2017-11-04
2017,11,5,0.0,Newyork,2017-11-05
2017,11,6,0.01,Newyork,2017-11-06
2017,11,7,0.06,Newyork,2017-11-07
2017,11,8,1.68,Newyork,2017-11-08
2017,11,9,0.0,Newyork,2017-11-09
2017,11,10,0.09,Newyork,2017-11-10
2017,11,11,7.17,Newyork,2017-11-11
2017,11,12,0.01,Newyork,2017-11-12
2017,11,13,3.5,Newyork,2017-11-13
2017,11,14,16.68,Newyork,2017-11-14
2017,11,15,0.01,Newyork,2017-11-15
2017,11,16,0.08,Newyork,2017-11-16
2017,11,17,0.09,Newyork,2017-11-17
2017,11,18,4.09,Newyork,2017-11-18
2017,11,19,0.0,Newyork,2017-11-19
2017,11,20,0.05,Newyork,2017-11-20
2017,11,21,0.0,Newyork,2017-11-21
2017,11,22,1.48,Newyork,2017-11-22
2017,11,23,36.11,Newyork,2017-11-23
2017,11,24,0.0,Newyork,2017-11-24
2017,11,25,0.0,Newyork,2017-11-25
2017,11,26,0.0,Newyork,2017-11-26
2017,11,27,0.18,Newyork,2017-11-27
2017,11,28,0.8,Newyork,2017-11-28
2017,11,29,0.0,Newyork,2017-11-29
2017,11,30,1.57,Newyork,2017-11-30
2017,12,1,0.69,Newyork,2017-12-01
2017,12,2,0.01,Newyork,2017-12-02
2017,12,3,0.0,Newyork,2017-12-03
2017,12,4,0.17,Newyork,2017-12-04
2017,12,5,0.02,Newyork,2017-12-05
2017,12,6,0.01,Newyork,2017-12-06
2017,12,7,0.03,Newyork,2017-12-07
2017,12,8,5.48,Newyork,2017-12-08
2017,12,9,0.01,Newyork,2017-12-09
2017,12,10,0.01,Newyork,2017-12-10
2017,12,11,0.69,Newyork,2017-12-11
2017,12,12,0.0,Newyork,2017-12-12
2017,12,13,0.01,Newyork,2017-12-13
2017,12,14,0.0,Newyork,2017-12-14
2017,12,15,0.27,Newyork,2017-12-15
2017,12,16,0.14,Newyork,2017-12-16
2017,12,17,0.01,Newyork,2017-12-17
2017,12,18,0.0,Newyork,2017-12-18
2017,12,19,0.0,Newyork,2017-12-19
2017,12,20,0.0,Newyork,2017-12-20
2017,12,21,0.07,Newyork,2017-12-21
2017,12,22,0.0,Newyork,2017-12-22
2017,12,23,0.0,Newyork,2017-12-23
2017,12,24,1.91,Newyork,2017-12-24
2017,12,25,14.26,Newyork,2017-12-25
2017,12,26,0.0,Newyork,2017-12-26
2017,12,27,0.01,Newyork,2017-12-27
2017,12,28,0.0,Newyork,2017-12-28
2017,12,29,0.0,Newyork,2017-12-29
2017,12,30,0.0,Newyork,2017-12-30
2017,12,31,0.7,Newyork,2017-12-31
2018,1,1,0.0,Newyork,2018-01-01
2018,1,2,0.0,Newyork,2018-01-02
2018,1,3,0.01,Newyork,2018-01-03
2018,1,4,0.0,Newyork,2018-01-04
2018,1,5,1.38,Newyork,2018-01-05
2018,1,6,0.01,Newyork,2018-01-06
2018,1,7,0.0,Newyork,2018-01-07
2018,1,8,17.11,Newyork,2018-01-08
2018,1,9,13.75,Newyork,2018-01-09
2018,1,10,0.01,Newyork,2018-01-10
2018,1,11,0.0,Newyork,2018-01-11
2018,1,12,0.0,Newyork,2018-01-12
2018,1,13,0.01,Newyork,2018-01-13
2018,1,14,0.01,Newyork,2018-01-14
2018,1,15,0.0,Newyork,2018-01-15
2018,1,16,0.0,Newyork,2018-01-16
2018,1,17,18.6,Newyork,2018-01-17
2018,1,18,0.01,Newyork,2018-01-18
2018,1,19,0.01,Newyork,2018-01-19
2018,1,20,1.76,Newyork,2018-01-20
2018,1,21,0.0,Newyork,2018-01-21
2018,1,22,25.12,Newyork,2018-01-22
2018,1,23,0.11,Newyork,2018-01-23
2018,1,24,0.0,Newyork,2018-01-24
2018,1,25,0.01,Newyork,2018-01-25
2018,1,26,0.0,Newyork,2018-01-26
2018,1,27,0.0,Newyork,2018-01-27
2018,1,28,0.14,Newyork,2018-01-28
2018,1,29,0.13,Newyork,2018-01-29
2018,1,30,0.12,Newyork,2018-01-30
2018,1,31,0.0,Newyork,2018-01-31
2018,2,1,6.75,Newyork,2018-02-01
2018,2,2,5.78,Newyork,2018-02-02
2018,2,3,0.37,Newyork,2018-02-03
2018,2,4,0.03,Newyork,2018-02-04
2018,2,5,0.0,Newyork,2018-02-05
2018,2,6,0.0,Newyork,2018-02-06
2018,2,7,0.0,Newyork,2018-02-07
2018,2,8,0.0,Newyork,2018-02-08
2018,2,9,0.0,Newyork,2018-02-09
2018,2,10,2.32,Newyork,2018-02-10
2018,2,11,3.81,Newyork,2018-02-11
2018,2,12,0.0,Newyork,2018-02-12
2018,2,13,0.0,Newyork,2018-02-13
2018,2,14,0.0,Newyork,2018-02-14
2018,2,15,0.0,Newyork,2018-02-15
2018,2,16,0.02,Newyork,2018-02-16
2018,2,17,0.02,Newyork,2018-02-17
2018,2,18,0.0,Newyork,2018-02-18
2018,2,19,0.0,Newyork,2018-02-19
2018,2,20,0.01,Newyork,2018-02-20
2018,2,21,0.05,Newyork,2018-02-21
2018,2,22,1.64,Newyork,2018-02-22
2018,2,23,0.12,Newyork,2018-02-23
2018,2,24,0.0,Newyork,2018-02-24
2018,2,25,1.16,Newyork,2018-02-25
2018,2,26,1.15,Newyork,2018-02-26
2018,2,27,0.03,Newyork,2018-02-27
2018,2,28,0.09,Newyork,2018-02-28
2018,3,1,42.03,Newyork,2018-03-01
2018,3,2,0.0,Newyork,2018-03-02
2018,3,3,0.0,Newyork,2018-03-03
2018,3,4,0.01,Newyork,2018-03-04
2018,3,5,21.71,Newyork,2018-03-05
2018,3,6,0.6,Newyork,2018-03-06
2018,3,7,0.05,Newyork,2018-03-07
2018,3,8,29.23,Newyork,2018-03-08
2018,3,9,51.76,Newyork,2018-03-09
2018,3,10,2.14,Newyork,2018-03-10
2018,3,11,0.17,Newyork,2018-03-11
2018,3,12,0.0,Newyork,2018-03-12
2018,3,13,0.0,Newyork,2018-03-13
2018,3,14,0.0,Newyork,2018-03-14
2018,3,15,0.0,Newyork,2018-03-15
2018,3,16,5.5,Newyork,2018-03-16
2018,3,17,0.09,Newyork,2018-03-17
2018,3,18,0.0,Newyork,2018-03-18
2018,3,19,0.84,Newyork,2018-03-19
2018,3,20,10.51,Newyork,2018-03-20
2018,3,21,26.4,Newyork,2018-03-21
2018,3,22,12.74,Newyork,2018-03-22
2018,3,23,1.11,Newyork,2018-03-23
2018,3,24,12.95,Newyork,2018-03-24
2018,3,25,0.47,Newyork,2018-03-25
2018,3,26,0.0,Newyork,2018-03-26
2018,3,27,0.04,Newyork,2018-03-27
2018,3,28,0.0,Newyork,2018-03-28
2018,3,29,0.0,Newyork,2018-03-29
2018,3,30,0.0,Newyork,2018-03-30
2018,3,31,0.0,Newyork,2018-03-31
2018,4,1,0.0,Newyork,2018-04-01
2018,4,2,0.02,Newyork,2018-04-02
2018,4,3,0.01,Newyork,2018-04-03
2018,4,4,0.0,Newyork,2018-04-04
2018,4,5,0.2,Newyork,2018-04-05
2018,4,6,0.93,Newyork,2018-04-06
2018,4,7,3.36,Newyork,2018-04-07
2018,4,8,0.03,Newyork,2018-04-08
2018,4,9,0.02,Newyork,2018-04-09
2018,4,10,0.0,Newyork,2018-04-10
2018,4,11,0.24,Newyork,2018-04-11
2018,4,12,0.96,Newyork,2018-04-12
2018,4,13,0.0,Newyork,2018-04-13
2018,4,14,3.21,Newyork,2018-04-14
