YEAR,MO,DY,PRECTOT,Inflow_Liters,Usage_Liters
2012,1,19,0.0,0.0,500
2012,1,20,0.0,0.0,500
2012,1,21,0.0,0.0,500
2012,1,22,0.0,0.0,500
2012,1,23,0.0,0.0,500
2012,1,24,0.0,0.0,500
2012,1,25,0.0,0.0,500
2012,1,26,0.0,0.0,500
2012,1,27,0.0,0.0,500
2012,1,28,0.0,0.0,500
2012,1,29,0.0,0.0,500
2012,1,30,0.0,0.0,500
2012,1,31,0.0,0.0,500
2012,2,1,0.0,0.0,500
2012,2,2,0.0,0.0,500
2012,2,3,0.0,0.0,500
2012,2,4,0.0,0.0,500
2012,2,5,0.0,0.0,500
2012,2,6,0.0,0.0,500
2012,2,7,0.0,0.0,500
2012,2,8,0.0,0.0,500
2012,2,9,0.0,0.0,500
2012,2,10,0.0,0.0,500
2012,2,11,0.0,0.0,500
2012,2,12,0.0,0.0,500
2012,2,13,0.0,0.0,500
2012,2,14,0.0,0.0,500
2012,2,15,0.0,0.0,500
2012,2,16,0.0,0.0,500
2012,2,17,0.0,0.0,500
2012,2,18,0.0,0.0,500
2012,2,19,0.0,0.0,500
2012,2,20,0.0,0.0,500
2012,2,21,0.0,0.0,500
2012,2,22,0.0,0.0,500
2012,2,23,0.0,0.0,500
2012,2,24,0.0,0.0,500
2012,2,25,0.0,0.0,500
2012,2,26,0.0,0.0,500
2012,2,27,0.0,0.0,500
2012,2,28,0.0,0.0,500
2012,2,29,0.0,0.0,500
2012,3,1,0.0,0.0,500
2012,3,2,0.0,0.0,500
2012,3,3,0.0,0.0,500
2012,3,4,0.0,0.0,500
2012,3,5,0.0,0.0,500
2012,3,6,0.0,0.0,500
2012,3,7,0.0,0.0,500
2012,3,8,0.0,0.0,500
2012,3,9,0.0,0.0,500
2012,3,10,0.0,0.0,500
2012,3,11,0.0,0.0,500
2012,3,12,0.0,0.0,500
2012,3,13,0.0,0.0,500
2012,3,14,0.0,0.0,500
2012,3,15,0.0,0.0,500
2012,3,16,0.0,0.0,500
2012,3,17,0.0,0.0,500
2012,3,18,0.0,0.0,500
2012,3,19,0.0,0.0,500
2012,3,20,0.0,0.0,500
2012,3,21,0.0,0.0,500
2012,3,22,0.0,0.0,500
2012,3,23,0.0,0.0,500
2012,3,24,0.0,0.0,500
2012,3,25,0.0,0.0,500
2012,3,26,0.0,0.0,500
2012,3,27,0.0,0.0,500
2012,3,28,0.0,0.0,500
2012,3,29,0.0,0.0,500
2012,3,30,2.04,208.08,500
2012,3,31,1.11,113.22000000000001,500
2012,4,1,0.13,13.260000000000002,500
2012,4,2,0.0,0.0,500
2012,4,3,0.0,0.0,500
2012,4,4,0.0,0.0,500
2012,4,5,0.0,0.0,500
2012,4,6,0.1,10.2,500
2012,4,7,0.08,8.16,500
2012,4,8,0.07,7.14,500
2012,4,9,0.29,29.58,500
2012,4,10,0.01,1.02,500
2012,4,11,0.0,0.0,500
2012,4,12,0.87,88.74000000000001,500
2012,4,13,0.64,65.28,500
2012,4,14,0.0,0.0,500
2012,4,15,0.0,0.0,500
2012,4,16,0.23,23.46,500
2012,4,17,0.74,75.47999999999999,500
2012,4,18,2.77,282.53999999999996,500
2012,4,19,0.19,19.38,500
2012,4,20,1.14,116.27999999999999,500
2012,4,21,0.37,37.739999999999995,500
2012,4,22,0.11,11.219999999999999,500
2012,4,23,1.02,104.04,500
2012,4,24,0.83,84.66,500
2012,4,25,9.81,1000.62,500
2012,4,26,3.73,380.46000000000004,500
2012,4,27,2.75,280.5,500
2012,4,28,3.28,334.55999999999995,500
2012,4,29,1.9,193.79999999999998,500
2012,4,30,4.21,429.41999999999996,500
2012,5,1,3.39,345.78,500
2012,5,2,0.24,24.479999999999997,500
2012,5,3,0.03,3.0599999999999996,500
2012,5,4,0.12,12.239999999999998,500
2012,5,5,0.0,0.0,500
2012,5,6,0.0,0.0,500
2012,5,7,0.12,12.239999999999998,500
2012,5,8,8.76,893.52,500
2012,5,9,1.07,109.14,500
2012,5,10,1.97,200.94,500
2012,5,11,0.18,18.36,500
2012,5,12,16.04,1636.08,500
2012,5,13,0.36,36.72,500
2012,5,14,0.91,92.82,500
2012,5,15,16.26,1658.5200000000002,500
2012,5,16,2.82,287.64,500
2012,5,17,0.0,0.0,500
2012,5,18,0.81,82.62,500
2012,5,19,0.36,36.72,500
2012,5,20,1.92,195.83999999999997,500
2012,5,21,0.26,26.520000000000003,500
2012,5,22,0.05,5.1,500
2012,5,23,0.0,0.0,500
2012,5,24,0.0,0.0,500
2012,5,25,0.0,0.0,500
2012,5,26,0.31,31.62,500
2012,5,27,0.64,65.28,500
2012,5,28,0.0,0.0,500
2012,5,29,0.0,0.0,500
2012,5,30,0.0,0.0,500
2012,5,31,0.0,0.0,500
2012,6,1,0.0,0.0,500
2012,6,2,0.0,0.0,500
2012,6,3,0.42,42.839999999999996,500
2012,6,4,0.03,3.0599999999999996,500
2012,6,5,0.03,3.0599999999999996,500
2012,6,6,0.2,20.4,500
2012,6,7,4.26,434.52,500
2012,6,8,1.35,137.7,500
2012,6,9,0.01,1.02,500
2012,6,10,0.0,0.0,500
2012,6,11,0.0,0.0,500
2012,6,12,1.54,157.08,500
2012,6,13,1.93,196.85999999999999,500
2012,6,14,1.6,163.2,500
2012,6,15,0.11,11.219999999999999,500
2012,6,16,0.59,60.17999999999999,500
2012,6,17,0.63,64.25999999999999,500
2012,6,18,0.59,60.17999999999999,500
2012,6,19,0.06,6.119999999999999,500
2012,6,20,0.2,20.4,500
2012,6,21,0.5,51.0,500
2012,6,22,0.0,0.0,500
2012,6,23,0.0,0.0,500
2012,6,24,0.02,2.04,500
2012,6,25,3.02,308.03999999999996,500
2012,6,26,1.03,105.06,500
2012,6,27,0.59,60.17999999999999,500
2012,6,28,5.85,596.6999999999999,500
2012,6,29,1.88,191.76,500
2012,6,30,0.73,74.46,500
2012,7,1,0.03,3.0599999999999996,500
2012,7,2,0.23,23.46,500
2012,7,3,0.21,21.419999999999998,500
2012,7,4,0.0,0.0,500
2012,7,5,0.0,0.0,500
2012,7,6,0.0,0.0,500
2012,7,7,0.24,24.479999999999997,500
2012,7,8,0.4,40.8,500
2012,7,9,1.44,146.88,500
2012,7,10,2.4,244.79999999999998,500
2012,7,11,0.18,18.36,500
2012,7,12,0.22,22.439999999999998,500
2012,7,13,5.01,511.0199999999999,500
2012,7,14,7.92,807.8399999999999,500
2012,7,15,15.21,1551.42,500
2012,7,16,2.47,251.94000000000003,500
2012,7,17,11.39,1161.7800000000002,500
2012,7,18,0.39,39.78,500
2012,7,19,0.03,3.0599999999999996,500
2012,7,20,0.13,13.260000000000002,500
2012,7,21,0.97,98.93999999999998,500
2012,7,22,0.65,66.3,500
2012,7,23,0.01,1.02,500
2012,7,24,0.0,0.0,500
2012,7,25,0.31,31.62,500
2012,7,26,0.26,26.520000000000003,500
2012,7,27,3.09,315.17999999999995,500
2012,7,28,0.16,16.32,500
2012,7,29,0.0,0.0,500
2012,7,30,0.0,0.0,500
2012,7,31,0.0,0.0,500
2012,8,1,0.0,0.0,500
2012,8,2,0.2,20.4,500
2012,8,3,1.1,112.2,500
2012,8,4,0.56,57.12,500
2012,8,5,2.35,239.7,500
2012,8,6,3.94,401.88,500
2012,8,7,0.73,74.46,500
2012,8,8,1.69,172.37999999999997,500
2012,8,9,1.34,136.68,500
2012,8,10,0.18,18.36,500
2012,8,11,0.22,22.439999999999998,500
2012,8,12,0.24,24.479999999999997,500
2012,8,13,4.07,415.14000000000004,500
2012,8,14,2.39,243.78,500
2012,8,15,1.63,166.26,500
2012,8,16,0.32,32.64,500
2012,8,17,0.19,19.38,500
2012,8,18,0.89,90.78,500
2012,8,19,0.03,3.0599999999999996,500
2012,8,20,0.0,0.0,500
2012,8,21,8.22,838.44,500
2012,8,22,2.28,232.55999999999997,500
2012,8,23,21.43,2185.8599999999997,500
2012,8,24,5.85,596.6999999999999,500
2012,8,25,11.57,1180.14,500
2012,8,26,5.5,561.0,500
2012,8,27,5.55,566.1,500
2012,8,28,3.35,341.7,500
2012,8,29,3.27,333.53999999999996,500
2012,8,30,2.68,273.36,500
2012,8,31,1.04,106.08000000000001,500
2012,9,1,0.05,5.1,500
2012,9,2,0.98,99.96,500
2012,9,3,4.04,412.08,500
2012,9,4,1.13,115.25999999999999,500
2012,9,5,1.02,104.04,500
2012,9,6,1.84,187.68,500
2012,9,7,1.77,180.54,500
2012,9,8,1.85,188.7,500
2012,9,9,1.52,155.04,500
2012,9,10,0.62,63.24,500
2012,9,11,1.48,150.95999999999998,500
2012,9,12,0.14,14.28,500
2012,9,13,10.91,1112.82,500
2012,9,14,0.59,60.17999999999999,500
2012,9,15,0.48,48.959999999999994,500
2012,9,16,0.59,60.17999999999999,500
2012,9,17,0.28,28.56,500
2012,9,18,0.04,4.08,500
2012,9,19,2.84,289.67999999999995,500
2012,9,20,3.3,336.59999999999997,500
2012,9,21,0.2,20.4,500
2012,9,22,0.0,0.0,500
2012,9,23,0.0,0.0,500
2012,9,24,0.0,0.0,500
2012,9,25,0.0,0.0,500
2012,9,26,3.06,312.12,500
2012,9,27,4.51,460.0199999999999,500
2012,9,28,5.99,610.98,500
2012,9,29,4.15,423.3,500
2012,9,30,4.99,508.98,500
2012,10,1,3.17,323.34,500
2012,10,2,0.46,46.92,500
2012,10,3,0.14,14.28,500
2012,10,4,0.0,0.0,500
2012,10,5,0.0,0.0,500
2012,10,6,9.16,934.32,500
2012,10,7,1.6,163.2,500
2012,10,8,6.21,633.4200000000001,500
2012,10,9,3.84,391.67999999999995,500
2012,10,10,0.07,7.14,500
2012,10,11,0.0,0.0,500
2012,10,12,0.0,0.0,500
2012,10,13,0.98,99.96,500
2012,10,14,27.01,2755.02,500
2012,10,15,4.84,493.67999999999995,500
2012,10,16,0.88,89.75999999999999,500
2012,10,17,0.24,24.479999999999997,500
2012,10,18,2.78,283.55999999999995,500
2012,10,19,6.91,704.82,500
2012,10,20,5.42,552.8399999999999,500
2012,10,21,4.15,423.3,500
2012,10,22,0.76,77.52,500
2012,10,23,0.64,65.28,500
2012,10,24,0.12,12.239999999999998,500
2012,10,25,0.52,53.040000000000006,500
2012,10,26,0.26,26.520000000000003,500
2012,10,27,0.0,0.0,500
2012,10,28,0.02,2.04,500
2012,10,29,0.52,53.040000000000006,500
2012,10,30,1.8,183.6,500
2012,10,31,32.5,3315.0,500
2012,11,1,13.96,1423.92,500
2012,11,2,0.66,67.32000000000001,500
2012,11,3,3.92,399.84,500
2012,11,4,0.36,36.72,500
2012,11,5,0.15,15.299999999999999,500
2012,11,6,0.0,0.0,500
2012,11,7,0.05,5.1,500
2012,11,8,0.02,2.04,500
2012,11,9,0.0,0.0,500
2012,11,10,0.0,0.0,500
2012,11,11,0.0,0.0,500
2012,11,12,0.0,0.0,500
2012,11,13,0.0,0.0,500
2012,11,14,0.0,0.0,500
2012,11,15,0.0,0.0,500
2012,11,16,0.0,0.0,500
2012,11,17,0.0,0.0,500
2012,11,18,0.0,0.0,500
2012,11,19,0.0,0.0,500
2012,11,20,0.0,0.0,500
2012,11,21,0.71,72.41999999999999,500
2012,11,22,1.24,126.48,500
2012,11,23,7.6,775.1999999999999,500
2012,11,24,0.36,36.72,500
2012,11,25,0.0,0.0,500
2012,11,26,0.0,0.0,500
2012,11,27,0.0,0.0,500
2012,11,28,0.0,0.0,500
2012,11,29,0.0,0.0,500
2012,11,30,0.0,0.0,500
2012,12,1,0.0,0.0,500
2012,12,2,0.0,0.0,500
2012,12,3,1.39,141.77999999999997,500
2012,12,4,13.34,1360.6799999999998,500
2012,12,5,1.06,108.12,500
2012,12,6,0.09,9.18,500
2012,12,7,0.0,0.0,500
2012,12,8,0.0,0.0,500
2012,12,9,0.0,0.0,500
2012,12,10,0.0,0.0,500
2012,12,11,0.0,0.0,500
2012,12,12,0.0,0.0,500
2012,12,13,0.0,0.0,500
2012,12,14,0.0,0.0,500
2012,12,15,0.0,0.0,500
2012,12,16,0.0,0.0,500
2012,12,17,0.0,0.0,500
2012,12,18,0.0,0.0,500
2012,12,19,0.0,0.0,500
2012,12,20,0.0,0.0,500
2012,12,21,0.0,0.0,500
2012,12,22,0.0,0.0,500
2012,12,23,0.0,0.0,500
2012,12,24,0.0,0.0,500
2012,12,25,0.0,0.0,500
2012,12,26,0.0,0.0,500
2012,12,27,0.0,0.0,500
2012,12,28,0.01,1.02,500
2012,12,29,1.44,146.88,500
2012,12,30,0.28,28.56,500
2012,12,31,0.01,1.02,500
2013,1,1,0.0,0.0,500
2013,1,2,0.0,0.0,500
2013,1,3,0.0,0.0,500
2013,1,4,0.0,0.0,500
2013,1,5,0.0,0.0,500
2013,1,6,0.0,0.0,500
2013,1,7,0.0,0.0,500
2013,1,8,0.0,0.0,500
2013,1,9,0.0,0.0,500
2013,1,10,0.0,0.0,500
2013,1,11,0.0,0.0,500
2013,1,12,0.0,0.0,500
2013,1,13,0.0,0.0,500
2013,1,14,0.0,0.0,500
2013,1,15,0.0,0.0,500
2013,1,16,0.0,0.0,500
2013,1,17,0.0,0.0,500
2013,1,18,0.0,0.0,500
2013,1,19,0.0,0.0,500
2013,1,20,0.0,0.0,500
2013,1,21,0.0,0.0,500
2013,1,22,0.0,0.0,500
2013,1,23,0.0,0.0,500
2013,1,24,0.0,0.0,500
2013,1,25,0.0,0.0,500
2013,1,26,0.0,0.0,500
2013,1,27,0.0,0.0,500
2013,1,28,0.0,0.0,500
2013,1,29,0.0,0.0,500
2013,1,30,0.0,0.0,500
2013,1,31,0.0,0.0,500
2013,2,1,0.0,0.0,500
2013,2,2,0.0,0.0,500
2013,2,3,0.0,0.0,500
2013,2,4,0.0,0.0,500
2013,2,5,0.0,0.0,500
2013,2,6,0.0,0.0,500
2013,2,7,0.0,0.0,500
2013,2,8,1.29,131.58,500
2013,2,9,0.15,15.299999999999999,500
2013,2,10,0.0,0.0,500
2013,2,11,0.0,0.0,500
2013,2,12,0.0,0.0,500
2013,2,13,0.0,0.0,500
2013,2,14,0.67,68.34,500
2013,2,15,4.29,437.5799999999999,500
2013,2,16,4.93,502.8599999999999,500
2013,2,17,1.17,119.33999999999997,500
2013,2,18,0.85,86.7,500
2013,2,19,0.01,1.02,500
2013,2,20,0.0,0.0,500
2013,2,21,0.0,0.0,500
2013,2,22,0.0,0.0,500
2013,2,23,0.0,0.0,500
2013,2,24,0.0,0.0,500
2013,2,25,0.0,0.0,500
2013,2,26,0.0,0.0,500
2013,2,27,0.0,0.0,500
2013,2,28,0.0,0.0,500
2013,3,1,0.0,0.0,500
2013,3,2,0.0,0.0,500
2013,3,3,0.0,0.0,500
2013,3,4,0.0,0.0,500
2013,3,5,0.04,4.08,500
2013,3,6,2.55,260.09999999999997,500
2013,3,7,1.41,143.82,500
2013,3,8,0.02,2.04,500
2013,3,9,0.0,0.0,500
2013,3,10,0.0,0.0,500
2013,3,11,0.55,56.1,500
2013,3,12,0.02,2.04,500
2013,3,13,0.0,0.0,500
2013,3,14,0.0,0.0,500
2013,3,15,0.0,0.0,500
2013,3,16,0.0,0.0,500
2013,3,17,0.0,0.0,500
2013,3,18,0.0,0.0,500
2013,3,19,0.0,0.0,500
2013,3,20,0.0,0.0,500
2013,3,21,0.0,0.0,500
2013,3,22,0.0,0.0,500
2013,3,23,0.0,0.0,500
2013,3,24,0.0,0.0,500
2013,3,25,0.0,0.0,500
2013,3,26,0.07,7.14,500
2013,3,27,0.02,2.04,500
2013,3,28,0.02,2.04,500
2013,3,29,0.0,0.0,500
2013,3,30,0.0,0.0,500
2013,3,31,6.18,630.3599999999999,500
2013,4,1,0.97,98.93999999999998,500
2013,4,2,7.95,810.9,500
2013,4,3,0.06,6.119999999999999,500
2013,4,4,0.01,1.02,500
2013,4,5,3.45,351.9,500
2013,4,6,0.25,25.5,500
2013,4,7,0.0,0.0,500
2013,4,8,0.0,0.0,500
2013,4,9,0.0,0.0,500
2013,4,10,0.0,0.0,500
2013,4,11,0.0,0.0,500
2013,4,12,0.0,0.0,500
2013,4,13,0.0,0.0,500
2013,4,14,0.0,0.0,500
2013,4,15,2.81,286.62,500
2013,4,16,0.04,4.08,500
2013,4,17,0.01,1.02,500
2013,4,18,0.62,63.24,500
2013,4,19,0.29,29.58,500
2013,4,20,0.14,14.28,500
2013,4,21,0.06,6.119999999999999,500
2013,4,22,1.03,105.06,500
2013,4,23,0.55,56.1,500
2013,4,24,1.84,187.68,500
2013,4,25,0.21,21.419999999999998,500
2013,4,26,0.24,24.479999999999997,500
2013,4,27,0.05,5.1,500
2013,4,28,1.41,143.82,500
2013,4,29,0.66,67.32000000000001,500
2013,4,30,0.0,0.0,500
2013,5,1,0.0,0.0,500
2013,5,2,0.0,0.0,500
2013,5,3,3.51,358.02,500
2013,5,4,2.12,216.24,500
2013,5,5,1.93,196.85999999999999,500
2013,5,6,0.02,2.04,500
2013,5,7,0.0,0.0,500
2013,5,8,1.94,197.87999999999997,500
2013,5,9,9.55,974.1,500
2013,5,10,9.33,951.6599999999999,500
2013,5,11,3.92,399.84,500
2013,5,12,0.54,55.080000000000005,500
2013,5,13,0.0,0.0,500
2013,5,14,0.0,0.0,500
2013,5,15,0.0,0.0,500
2013,5,16,0.01,1.02,500
2013,5,17,0.16,16.32,500
2013,5,18,6.92,705.8399999999999,500
2013,5,19,3.28,334.55999999999995,500
2013,5,20,8.85,902.6999999999999,500
2013,5,21,1.18,120.35999999999999,500
2013,5,22,16.67,1700.3400000000001,500
2013,5,23,0.65,66.3,500
2013,5,24,0.0,0.0,500
2013,5,25,1.07,109.14,500
2013,5,26,5.79,590.5799999999999,500
2013,5,27,0.05,5.1,500
2013,5,28,0.54,55.080000000000005,500
2013,5,29,0.6,61.199999999999996,500
2013,5,30,14.12,1440.2399999999998,500
2013,5,31,57.45,5859.9,500
2013,6,1,10.17,1037.3400000000001,500
2013,6,2,7.23,737.46,500
2013,6,3,4.2,428.4,500
2013,6,4,0.01,1.02,500
2013,6,5,0.01,1.02,500
2013,6,6,5.87,598.74,500
2013,6,7,6.26,638.52,500
2013,6,8,0.22,22.439999999999998,500
2013,6,9,0.01,1.02,500
2013,6,10,0.04,4.08,500
2013,6,11,3.99,406.98,500
2013,6,12,0.05,5.1,500
2013,6,13,0.01,1.02,500
2013,6,14,0.08,8.16,500
2013,6,15,0.78,79.56,500
2013,6,16,0.09,9.18,500
2013,6,17,0.45,45.9,500
2013,6,18,1.1,112.2,500
2013,6,19,1.4,142.79999999999998,500
2013,6,20,3.32,338.64,500
2013,6,21,2.73,278.46000000000004,500
2013,6,22,2.56,261.12,500
2013,6,23,0.2,20.4,500
2013,6,24,0.93,94.86,500
2013,6,25,1.02,104.04,500
2013,6,26,11.09,1131.1799999999998,500
2013,6,27,3.58,365.16,500
2013,6,28,7.3,744.6,500
2013,6,29,0.38,38.76,500
2013,6,30,0.05,5.1,500
2013,7,1,0.07,7.14,500
2013,7,2,1.76,179.51999999999998,500
2013,7,3,1.67,170.33999999999997,500
2013,7,4,1.29,131.58,500
2013,7,5,0.13,13.260000000000002,500
2013,7,6,4.84,493.67999999999995,500
2013,7,7,1.49,151.98000000000002,500
2013,7,8,0.41,41.81999999999999,500
2013,7,9,5.23,533.46,500
2013,7,10,16.4,1672.7999999999997,500
2013,7,11,3.02,308.03999999999996,500
2013,7,12,0.21,21.419999999999998,500
2013,7,13,2.95,300.9,500
2013,7,14,1.22,124.44,500
2013,7,15,2.06,210.12,500
2013,7,16,7.55,770.1,500
2013,7,17,0.36,36.72,500
2013,7,18,4.4,448.8,500
2013,7,19,24.7,2519.4,500
2013,7,20,9.61,980.2199999999998,500
2013,7,21,0.73,74.46,500
2013,7,22,3.94,401.88,500
2013,7,23,1.21,123.41999999999999,500
2013,7,24,1.78,181.56,500
2013,7,25,0.43,43.86,500
2013,7,26,0.28,28.56,500
2013,7,27,0.72,73.44,500
2013,7,28,1.37,139.74,500
2013,7,29,0.04,4.08,500
2013,7,30,0.01,1.02,500
2013,7,31,0.22,22.439999999999998,500
2013,8,1,2.05,209.09999999999997,500
2013,8,2,0.32,32.64,500
2013,8,3,7.54,769.0799999999999,500
2013,8,4,2.56,261.12,500
2013,8,5,2.24,228.48,500
2013,8,6,0.93,94.86,500
2013,8,7,0.84,85.67999999999999,500
2013,8,8,0.86,87.72,500
2013,8,9,0.78,79.56,500
2013,8,10,2.39,243.78,500
2013,8,11,4.44,452.88000000000005,500
2013,8,12,0.53,54.06,500
2013,8,13,5.54,565.0799999999999,500
2013,8,14,13.74,1401.48,500
2013,8,15,6.76,689.5199999999999,500
2013,8,16,8.71,888.42,500
2013,8,17,1.58,161.16000000000003,500
2013,8,18,1.21,123.41999999999999,500
2013,8,19,0.12,12.239999999999998,500
2013,8,20,3.05,311.09999999999997,500
2013,8,21,0.2,20.4,500
2013,8,22,0.14,14.28,500
2013,8,23,0.25,25.5,500
2013,8,24,6.85,698.6999999999999,500
2013,8,25,0.73,74.46,500
2013,8,26,0.06,6.119999999999999,500
2013,8,27,0.0,0.0,500
2013,8,28,2.36,240.71999999999997,500
2013,8,29,3.86,393.71999999999997,500
2013,8,30,8.73,890.46,500
2013,8,31,20.0,2040.0,500
2013,9,1,34.42,3510.84,500
2013,9,2,16.27,1659.5399999999997,500
2013,9,3,9.66,985.32,500
2013,9,4,3.0,306.0,500
2013,9,5,3.07,313.14,500
2013,9,6,5.27,537.54,500
2013,9,7,4.71,480.42,500
2013,9,8,21.5,2193.0,500
2013,9,9,29.27,2985.54,500
2013,9,10,26.87,2740.74,500
2013,9,11,19.99,2038.9799999999998,500
2013,9,12,28.51,2908.02,500
2013,9,13,13.52,1379.0399999999997,500
2013,9,14,20.95,2136.9,500
2013,9,15,4.27,435.53999999999996,500
2013,9,16,2.52,257.03999999999996,500
2013,9,17,2.29,233.58,500
2013,9,18,3.24,330.48,500
2013,9,19,0.56,57.12,500
2013,9,20,3.12,318.24,500
2013,9,21,0.36,36.72,500
2013,9,22,0.2,20.4,500
2013,9,23,0.0,0.0,500
2013,9,24,0.01,1.02,500
2013,9,25,0.7,71.39999999999999,500
2013,9,26,0.91,92.82,500
2013,9,27,0.19,19.38,500
2013,9,28,0.0,0.0,500
2013,9,29,0.0,0.0,500
2013,9,30,1.32,134.64000000000001,500
2013,10,1,0.89,90.78,500
2013,10,2,13.23,1349.46,500
2013,10,3,1.91,194.82,500
2013,10,4,0.11,11.219999999999999,500
2013,10,5,0.07,7.14,500
2013,10,6,0.04,4.08,500
2013,10,7,1.85,188.7,500
2013,10,8,13.25,1351.5,500
2013,10,9,2.72,277.44,500
2013,10,10,0.31,31.62,500
2013,10,11,0.0,0.0,500
2013,10,12,0.02,2.04,500
2013,10,13,0.14,14.28,500
2013,10,14,0.05,5.1,500
2013,10,15,2.54,259.08,500
2013,10,16,3.09,315.17999999999995,500
2013,10,17,3.28,334.55999999999995,500
2013,10,18,0.71,72.41999999999999,500
2013,10,19,4.91,500.82000000000005,500
2013,10,20,2.1,214.2,500
2013,10,21,3.42,348.84,500
2013,10,22,3.65,372.3,500
2013,10,23,1.59,162.18,500
2013,10,24,3.85,392.7,500
2013,10,25,1.67,170.33999999999997,500
2013,10,26,9.97,1016.94,500
2013,10,27,10.26,1046.52,500
2013,10,28,2.61,266.21999999999997,500
2013,10,29,1.21,123.41999999999999,500
2013,10,30,0.21,21.419999999999998,500
2013,10,31,0.0,0.0,500
2013,11,1,1.42,144.83999999999997,500
2013,11,2,0.86,87.72,500
2013,11,3,0.83,84.66,500
2013,11,4,1.48,150.95999999999998,500
2013,11,5,0.16,16.32,500
2013,11,6,0.01,1.02,500
2013,11,7,0.0,0.0,500
2013,11,8,0.0,0.0,500
2013,11,9,0.0,0.0,500
2013,11,10,0.0,0.0,500
2013,11,11,0.0,0.0,500
2013,11,12,0.12,12.239999999999998,500
2013,11,13,0.03,3.0599999999999996,500
2013,11,14,0.0,0.0,500
2013,11,15,0.0,0.0,500
2013,11,16,3.52,359.03999999999996,500
2013,11,17,4.06,414.11999999999995,500
2013,11,18,5.72,583.4399999999999,500
2013,11,19,0.22,22.439999999999998,500
2013,11,20,0.0,0.0,500
2013,11,21,0.0,0.0,500
2013,11,22,0.0,0.0,500
2013,11,23,19.02,1940.04,500
2013,11,24,9.19,937.3799999999999,500
2013,11,25,1.55,158.1,500
2013,11,26,0.23,23.46,500
2013,11,27,0.03,3.0599999999999996,500
2013,11,28,0.0,0.0,500
2013,11,29,0.0,0.0,500
2013,11,30,0.01,1.02,500
2013,12,1,0.33,33.660000000000004,500
2013,12,2,0.08,8.16,500
2013,12,3,0.01,1.02,500
2013,12,4,0.0,0.0,500
2013,12,5,0.0,0.0,500
2013,12,6,0.0,0.0,500
2013,12,7,0.0,0.0,500
2013,12,8,0.0,0.0,500
2013,12,9,0.0,0.0,500
2013,12,10,0.0,0.0,500
2013,12,11,0.0,0.0,500
2013,12,12,1.01,103.02,500
2013,12,13,0.54,55.080000000000005,500
2013,12,14,0.09,9.18,500
2013,12,15,0.0,0.0,500
2013,12,16,0.0,0.0,500
2013,12,17,0.0,0.0,500
2013,12,18,0.0,0.0,500
2013,12,19,0.0,0.0,500
2013,12,20,0.0,0.0,500
2013,12,21,0.0,0.0,500
2013,12,22,0.0,0.0,500
2013,12,23,0.0,0.0,500
2013,12,24,0.0,0.0,500
2013,12,25,0.0,0.0,500
2013,12,26,0.0,0.0,500
2013,12,27,0.0,0.0,500
2013,12,28,0.0,0.0,500
2013,12,29,0.0,0.0,500
2013,12,30,0.0,0.0,500
2013,12,31,0.0,0.0,500
2014,1,1,0.0,0.0,500
2014,1,2,0.0,0.0,500
2014,1,3,0.0,0.0,500
2014,1,4,0.0,0.0,500
2014,1,5,0.0,0.0,500
2014,1,6,0.0,0.0,500
2014,1,7,0.0,0.0,500
2014,1,8,0.0,0.0,500
2014,1,9,0.0,0.0,500
2014,1,10,0.0,0.0,500
2014,1,11,0.0,0.0,500
2014,1,12,0.0,0.0,500
2014,1,13,0.0,0.0,500
2014,1,14,0.0,0.0,500
2014,1,15,0.0,0.0,500
2014,1,16,0.0,0.0,500
2014,1,17,0.02,2.04,500
2014,1,18,0.0,0.0,500
2014,1,19,0.0,0.0,500
2014,1,20,0.02,2.04,500
2014,1,21,0.0,0.0,500
2014,1,22,0.0,0.0,500
2014,1,23,0.0,0.0,500
2014,1,24,0.0,0.0,500
2014,1,25,0.0,0.0,500
2014,1,26,0.0,0.0,500
2014,1,27,0.0,0.0,500
2014,1,28,0.0,0.0,500
2014,1,29,0.0,0.0,500
2014,1,30,0.0,0.0,500
2014,1,31,0.0,0.0,500
2014,2,1,0.0,0.0,500
2014,2,2,0.0,0.0,500
2014,2,3,0.0,0.0,500
2014,2,4,0.0,0.0,500
2014,2,5,0.0,0.0,500
2014,2,6,0.0,0.0,500
2014,2,7,0.0,0.0,500
2014,2,8,0.0,0.0,500
